item,label,date,platforms,countryOfOrigin,mobygames_id
http://www.wikidata.org/entity/Q4399887,Impossamole,1990,"Microsoft Windows,ZX Spectrum,Commodore 64,Commodore Amiga,Amstrad CPC,Atari ST,TurboGrafx-16",United Kingdom,17554
http://www.wikidata.org/entity/Q7572185,Space: 1889,1990,DOS,United States of America,1738
http://www.wikidata.org/entity/Q3993405,Top Player's Golf,1990,"arcade video game machine,Neo Geo,Neo Geo CD,Nintendo Switch",Japan,108885
http://www.wikidata.org/entity/Q1025077,Cadaver,1990,"Acorn Archimedes,Commodore Amiga,DOS,Atari ST",United Kingdom,1980
http://www.wikidata.org/entity/Q4051798,Trog,1990,"DOS,Nintendo Entertainment System",United States of America,20518
http://www.wikidata.org/entity/Q25420238,Scrapyard Dog,1990,"Atari 7800,Atari Lynx",United States of America,11456
http://www.wikidata.org/entity/Q56148507,Stratego,1990,"Mac OS operating systems,MS-DOS",,9690
http://www.wikidata.org/entity/Q2874682,Awesome,1990,Commodore Amiga,United Kingdom,12241
http://www.wikidata.org/entity/Q3895735,G.P. Tennis Manager,1990,"Commodore 64,Commodore Amiga",,33573
http://www.wikidata.org/entity/Q11321738,Lightning Fighters,1990,arcade video game machine,Japan,80614
http://www.wikidata.org/entity/Q2644797,Super Glove Ball,1990,Nintendo Entertainment System,United Kingdom,13678
http://www.wikidata.org/entity/Q77663889,Panza Kick Boxing,1990,"Commodore Amiga,DOS,Amstrad CPC,Atari ST,Amstrad GX4000",France,12587
http://www.wikidata.org/entity/Q2003636,Creatures,1990,"Commodore 64,Commodore Amiga,Atari ST",United Kingdom,16088
http://www.wikidata.org/entity/Q2490098,Menace Beach,1990,Nintendo Entertainment System,United States of America,15317
http://www.wikidata.org/entity/Q7974208,Waterloo,1990,"Commodore Amiga,DOS,Atari ST",United Kingdom,14952
http://www.wikidata.org/entity/Q5474798,Fountain of Dreams,1990,DOS,United States of America,399
http://www.wikidata.org/entity/Q5618321,Gun Frontier,1990,arcade video game machine,Japan,38279
http://www.wikidata.org/entity/Q109340210,Life & Death II: The Brain,1990,"DOS,NEC PC-9800 series,FM Towns",,4474
http://www.wikidata.org/entity/Q122312349,Murders in Space,1990,"Microsoft Windows,Commodore Amiga",,4803
http://www.wikidata.org/entity/Q1959814,Captive,1990,"Commodore Amiga,DOS,Atari ST",United Kingdom,5330
http://www.wikidata.org/entity/Q3299297,Matrix Marauders,1990,"Commodore Amiga,Atari ST",United Kingdom,54262
http://www.wikidata.org/entity/Q7767469,The Super Spy,1990,"Wii,arcade video game machine,Neo Geo,Neo Geo CD,Nintendo Switch",Japan,16856
http://www.wikidata.org/entity/Q111633342,Greg Norman's Shark Attack!: The Ultimate Golf Simulator,1990,"Commodore 64,Commodore Amiga,DOS,Atari ST",,13863
http://www.wikidata.org/entity/Q19897934,Tetris 2,1990,ZX Spectrum,,14939
http://www.wikidata.org/entity/Q2056861,Kick Box Vigilante,1990,Commodore 64,England,65315
http://www.wikidata.org/entity/Q7723382,The Cliffhanger: Edward Randy,1990,arcade video game machine,Japan,63256
http://www.wikidata.org/entity/Q65693340,Die Hard,1990,Commodore 64,,60598
http://www.wikidata.org/entity/Q3395658,Golden Basket,1990,"ZX Spectrum,DOS,Amstrad CPC,MSX",Spain,20005
http://www.wikidata.org/entity/Q4023338,Z-Out,1990,"Commodore Amiga,Atari ST",Germany,23429
http://www.wikidata.org/entity/Q3026632,Dick Tracy,1990,"ZX Spectrum,Commodore 64,Commodore Amiga,DOS,Amstrad CPC,Atari ST",France,22129
http://www.wikidata.org/entity/Q4052955,Warlords,1990,"Mac OS operating systems,Commodore Amiga,DOS,Classic Mac OS",Australia,6845
http://www.wikidata.org/entity/Q66005140,Q66005140,1990,,,75399
http://www.wikidata.org/entity/Q2433684,Legend of Faerghail,1990,"Commodore Amiga,DOS,Atari ST",Germany,3436
http://www.wikidata.org/entity/Q110051139,Galleons of Glory: The Secret Voyage of Magellan,1990,DOS,,4051
http://www.wikidata.org/entity/Q3401506,Predator 2,1990,"ZX Spectrum,Commodore 64,Commodore Amiga,DOS,Amstrad CPC,Atari ST",England,6174
http://www.wikidata.org/entity/Q7833695,Trans World,1990,"Commodore 64,Commodore Amiga,DOS,Atari ST",Germany,50542
http://www.wikidata.org/entity/Q1940993,F1 Tornado,1990,"ZX Spectrum,Commodore 64,Amstrad CPC",,56609
http://www.wikidata.org/entity/Q3276916,Q3276916,1990,Sega Genesis,,38632
http://www.wikidata.org/entity/Q6007042,Imperium,1990,"Commodore Amiga,DOS,Atari ST",United Kingdom,3786
http://www.wikidata.org/entity/Q30041874,Nightbreed,1990,"ZX Spectrum,Commodore 64,Commodore Amiga,DOS,Amstrad CPC,Atari ST",England,4418
http://www.wikidata.org/entity/Q108536114,Tom and the Ghost,1990,"Commodore Amiga,DOS,Atari ST",Germany,41401
http://www.wikidata.org/entity/Q7353278,Robodemons,1990,Nintendo Entertainment System,United States of America,26719
http://www.wikidata.org/entity/Q3492994,Spell Bound,1990,"Commodore Amiga,Atari ST",,54340
http://www.wikidata.org/entity/Q5197710,Cyber Core,1990,TurboGrafx-16,Japan,54170
http://www.wikidata.org/entity/Q48790672,Theme Park Mystery,1990,"Commodore Amiga,DOS,Atari ST",United Kingdom,8591
http://www.wikidata.org/entity/Q3256704,NEMO,1990,"arcade video game machine,CP System",,66428
http://www.wikidata.org/entity/Q3018649,Gauntlet: The Third Encounter,1990,Atari Lynx,United States of America,11622
http://www.wikidata.org/entity/Q6092566,Italia 1990,1990,"Commodore Amiga,Atari ST","Italy,United Kingdom",14432
http://www.wikidata.org/entity/Q56033868,World Championship Boxing Manager,1990,"Microsoft Windows,ZX Spectrum,MS-DOS,Commodore 64,Commodore Amiga,Amstrad CPC,Atari ST",Wales,13244
http://www.wikidata.org/entity/Q105550629,Deep Dungeon IV: Kuro no Yōjutsushi,1990,Nintendo Entertainment System,,13355
http://www.wikidata.org/entity/Q5695172,Heavy Shreddin',1990,Nintendo Entertainment System,United States of America,33774
http://www.wikidata.org/entity/Q55612397,Geisha,1990,"Commodore Amiga,DOS,Atari ST",France,3844
http://www.wikidata.org/entity/Q7577965,Spirit of Excalibur,1990,"Commodore Amiga,DOS,Atari ST,CDTV,Apple IIGS,Classic Mac OS",United States of America,2539
http://www.wikidata.org/entity/Q2910818,Borench,1990,Sega System C-2,,72045
http://www.wikidata.org/entity/Q2160091,Alien Storm,1990,"Linux,Microsoft Windows,Sega Genesis,macOS,ZX Spectrum,Commodore 64,Commodore Amiga,arcade video game machine,Sega Master System,Amstrad CPC,Atari ST",Japan,10783
http://www.wikidata.org/entity/Q3195950,Khalaan,1990,"Commodore Amiga,DOS,Atari ST",France,11775
http://www.wikidata.org/entity/Q1871245,Lotus Esprit Turbo Challenge,1990,"ZX Spectrum,Commodore 64,Commodore Amiga,Amstrad CPC,Atari ST",England,10773
http://www.wikidata.org/entity/Q3418702,RanX: The Video Game,1990,"Commodore Amiga,DOS,Atari ST",France,13750
http://www.wikidata.org/entity/Q3658085,CarVup,1990,Commodore Amiga,United Kingdom,13623
http://www.wikidata.org/entity/Q4033716,Alien Brigade,1990,Atari 7800,United States of America,14456
http://www.wikidata.org/entity/Q1266882,Oxyd,1990,"Mac OS operating systems,Commodore 64,Commodore Amiga,DOS,Atari ST,Classic Mac OS",Germany,45720
http://www.wikidata.org/entity/Q2329383,Spider-Man vs. The Kingpin,1990,"Sega Genesis,Game Gear,Sega CD",United States of America,"45729,140575"
http://www.wikidata.org/entity/Q3342015,Ninja Golf,1990,Atari 7800,United States of America,11870
http://www.wikidata.org/entity/Q5519329,Gals Panic,1990,arcade video game machine,Japan,67171
http://www.wikidata.org/entity/Q716880,Miracle Piano Teaching System,1990,"Sega Genesis,Nintendo Entertainment System,Super Nintendo Entertainment System,Classic Mac OS",United States of America,18943
http://www.wikidata.org/entity/Q15141146,Q15141146,1990,Microsoft Windows,,18943
http://www.wikidata.org/entity/Q3555668,Venus The Flytrap,1990,"Commodore Amiga,Atari ST",United Kingdom,15315
http://www.wikidata.org/entity/Q3618376,Antago,1990,Commodore Amiga,France,13135
http://www.wikidata.org/entity/Q2367239,Q2367239,1990,Nintendo Entertainment System,,7872
http://www.wikidata.org/entity/Q55837211,Stormovik: SU-25 Soviet Attack Fighter,1990,IBM Personal Computer,,8401
http://www.wikidata.org/entity/Q1857162,Arcade Fruit Machine,1990,"ZX Spectrum,Commodore 64,Commodore Amiga,Atari 8-bit family,Amstrad CPC,Atari ST",England,19487
http://www.wikidata.org/entity/Q3935224,Riding Hero,1990,"Neo Geo CD,Neo-Geo MVS,Nintendo Switch,Neo Geo AES",Japan,17308
http://www.wikidata.org/entity/Q64683224,Tilt,1990,"ZX Spectrum,Commodore 64,Commodore Amiga",United Kingdom,15351
http://www.wikidata.org/entity/Q2394261,Demon Sword,1990,Nintendo Entertainment System,Japan,7585
http://www.wikidata.org/entity/Q8066831,Zarlor Mercenary,1990,Atari Lynx,United States of America,54414
http://www.wikidata.org/entity/Q118536547,The Final Battle,1990,"Microsoft Windows,MS-DOS,Commodore Amiga,Atari ST",United Kingdom,54355
http://www.wikidata.org/entity/Q111107314,Murder!,1990,"Commodore Amiga,DOS,Atari ST",England,10585
http://www.wikidata.org/entity/Q4987850,Projectyle,1990,Commodore Amiga,United Kingdom,13117
http://www.wikidata.org/entity/Q2231936,Silent Assault,1990,Nintendo Entertainment System,,8282
http://www.wikidata.org/entity/Q3028989,Out Zone,1990,"Linux,Microsoft Windows,macOS,arcade video game machine",Japan,64047
http://www.wikidata.org/entity/Q3939307,RoboCop 2,1990,"ZX Spectrum,Commodore 64,Commodore Amiga,Nintendo Entertainment System,Atari ST",United Kingdom,"63466,63372,63350"
http://www.wikidata.org/entity/Q1983334,Wrath of the Demon,1990,"Commodore 64,Commodore Amiga,DOS,Atari ST,CDTV",Canada,6700
http://www.wikidata.org/entity/Q2263198,Emlyn Hughes Arcade Quiz,1990,"ZX Spectrum,Commodore 64,Commodore Amiga,Atari ST",,56897
http://www.wikidata.org/entity/Q118251978,Chess Simulator,1990,"MS-DOS,Commodore Amiga,Atari ST",United Kingdom,74402
http://www.wikidata.org/entity/Q5135668,Cloud Kingdoms,1990,Atari ST,United Kingdom,16175
http://www.wikidata.org/entity/Q3181985,John Madden Football,1990,"Sega Genesis,Commodore Amiga,Super Nintendo Entertainment System",United States of America,11466
http://www.wikidata.org/entity/Q6935808,Mundial de Fútbol,1990,"ZX Spectrum,DOS,Amstrad CPC,MSX",,20078
http://www.wikidata.org/entity/Q117012237,Tie Break,1990,"ZX Spectrum,MS-DOS,Commodore 64,Commodore Amiga,Amstrad CPC,Atari ST,CDTV",,19776
http://www.wikidata.org/entity/Q3150724,Infestation,1990,"Commodore Amiga,DOS,FM Towns,Atari ST",United Kingdom,17556
http://www.wikidata.org/entity/Q3392111,Player Manager,1990,"Commodore Amiga,Atari ST",United Kingdom,17507
http://www.wikidata.org/entity/Q2017549,The Famous Five: Five on a Treasure Island,1990,"Commodore 64,Commodore Amiga,Atari ST,SAM Coupé",,18810
http://www.wikidata.org/entity/Q6053233,International Soccer Challenge,1990,Commodore Amiga,United Kingdom,16568
http://www.wikidata.org/entity/Q3008101,Cyber-Lip,1990,"arcade video game machine,Neo Geo,Nintendo Switch",Japan,16719
http://www.wikidata.org/entity/Q41574143,Kid Gloves,1990,"Commodore Amiga,Atari ST",United Kingdom,14760
http://www.wikidata.org/entity/Q3062504,Extase,1990,DOS,France,23277
http://www.wikidata.org/entity/Q1115561,Baseball Stars Professional,1990,"Microsoft Windows,arcade video game machine,Neo Geo,Nintendo Switch",Japan,17305
http://www.wikidata.org/entity/Q4356512,Fray in Magical Adventure,1990,"MSX,TurboGrafx-16",Japan,44111
http://www.wikidata.org/entity/Q11316835,Dinosaur,1990,"Microsoft Windows,NEC PC-9800 series,FM Towns,NEC PC-8800 series",Japan,44009
http://www.wikidata.org/entity/Q97571417,Hammerin' Harry,1990,Nintendo Entertainment System,Japan,24401
http://www.wikidata.org/entity/Q119922005,Magic Lines,1990,"Commodore Amiga,Atari ST",Germany,33328
http://www.wikidata.org/entity/Q4006569,Urusei yatsura - Stay with You,1990,TurboGrafx-16,Japan,57212
http://www.wikidata.org/entity/Q2097250,Quick Draw McGraw,1990,Commodore 64,England,72257
http://www.wikidata.org/entity/Q2745593,Cyberblast,1990,Commodore Amiga,,51248
http://www.wikidata.org/entity/Q4357185,Xak II: Rising of the Redmoon,1990,"MSX,TurboGrafx-16",Japan,44118
http://www.wikidata.org/entity/Q6095619,R.A.M.,1990,"personal computer,ZX Spectrum,Amstrad CPC,MSX",Spain,45033
http://www.wikidata.org/entity/Q25397573,Legion,1990,TurboGrafx-16,,54493
http://www.wikidata.org/entity/Q3568115,Wild Life,1990,"Commodore Amiga,DOS,Atari ST",France,54191
http://www.wikidata.org/entity/Q5664513,Hatris,1990,"Nintendo Entertainment System,TurboGrafx-16",Japan,31670
http://www.wikidata.org/entity/Q13233429,Moonbase,1990,"Commodore Amiga,DOS",United States of America,25993
http://www.wikidata.org/entity/Q1152295,Snow Bros,1990,"Android,Sega Genesis,iOS,Nintendo Entertainment System,arcade video game machine",Japan,12076
http://www.wikidata.org/entity/Q7705666,Tesserae,1990,"Game Boy,Classic Mac OS",United States of America,8002
http://www.wikidata.org/entity/Q2429054,Kenny Dalglish Soccer Match,1990,"ZX Spectrum,Commodore 64,Amstrad CPC,Atari ST",United Kingdom,16110
http://www.wikidata.org/entity/Q108577104,Colossus Chess X,1990,,England,59178
http://www.wikidata.org/entity/Q3551934,Unreal,1990,"Commodore Amiga,DOS,Atari ST",France,16391
http://www.wikidata.org/entity/Q20874564,Danan: The Jungle Fighter,1990,Sega Master System,Japan,13276
http://www.wikidata.org/entity/Q3003772,Cross Wiber,1990,TurboGrafx-16,,56100
http://www.wikidata.org/entity/Q7198990,Catrap,1990,Game Boy,Japan,35025
http://www.wikidata.org/entity/Q2845467,Anarchy,1990,Commodore Amiga,United Kingdom,27465
http://www.wikidata.org/entity/Q963231,Nobunaga's Ambition: Bushou Fuunroku,1990,"Microsoft Windows,Sega Genesis,PlayStation,TurboGrafx-16",,12611
http://www.wikidata.org/entity/Q4697849,Air Duel,1990,arcade video game machine,Japan,75253
http://www.wikidata.org/entity/Q7888614,Shadow of the Beast II,1990,"Sega Genesis,Commodore Amiga,Atari ST",United Kingdom,7478
http://www.wikidata.org/entity/Q2012437,Fantastic Soccer,1990,Commodore 64,England,56402
http://www.wikidata.org/entity/Q2904002,Bio-ship Paladin,1990,"Sega Genesis,arcade video game machine,Nintendo Switch",Japan,45829
http://www.wikidata.org/entity/Q3482566,Q3482566,1990,Sega Genesis,,29912
http://www.wikidata.org/entity/Q4782586,Aqua Jack,1990,arcade video game machine,Japan,71720
http://www.wikidata.org/entity/Q55353020,Judge Dredd,1990,"ZX Spectrum,Commodore 64,Commodore Amiga,Atari ST",United Kingdom,56921
http://www.wikidata.org/entity/Q59202351,Venom Wing,1990,Commodore Amiga,Netherlands,63474
http://www.wikidata.org/entity/Q4789097,Aretha II: Ariel no Fushigi na Tabi,1990,"Super Nintendo Entertainment System,Game Boy",Japan,13107
http://www.wikidata.org/entity/Q3312707,Midnight Mutants,1990,Atari 7800,United States of America,14461
http://www.wikidata.org/entity/Q2906941,Blood Bros.,1990,arcade video game machine,Japan,63336
http://www.wikidata.org/entity/Q117461818,Antares,1990,"Commodore Amiga,AmigaOS,Atari ST",Switzerland,54542
http://www.wikidata.org/entity/Q55250499,Corsair,1990,Commodore 64,,80325
http://www.wikidata.org/entity/Q2830382,Enchanted Land,1990,"Commodore Amiga,Atari ST",Germany,54454
http://www.wikidata.org/entity/Q5101821,Chiral,1990,Mac OS operating systems,United States of America,87437
http://www.wikidata.org/entity/Q2225231,Jumpin' Jackson,1990,"Commodore Amiga,Atari ST",,7575
http://www.wikidata.org/entity/Q53126208,Explora III,1990,"Commodore Amiga,DOS,Atari ST",France,27716
http://www.wikidata.org/entity/Q1711158,The Spy Who Loved Me,1990,"ZX Spectrum,Commodore 64,DOS,Amstrad CPC",United Kingdom,12522
http://www.wikidata.org/entity/Q2198530,V-Ga,1990,Commodore 64,,37185
http://www.wikidata.org/entity/Q21039935,Torvak the Warrior,1990,Commodore Amiga,United Kingdom,54344
http://www.wikidata.org/entity/Q2257053,Super Buster Bros.,1990,"Super Nintendo Entertainment System,arcade video game machine",Japan,15411
http://www.wikidata.org/entity/Q18154610,Mad Professor Mariarti,1990,Acorn Archimedes,United Kingdom,54273
http://www.wikidata.org/entity/Q5413262,European Superleague,1990,"ZX Spectrum,DOS,Amstrad CPC",United Kingdom,56104
http://www.wikidata.org/entity/Q117154880,Logo,1990,"Commodore 64,Commodore Amiga,DOS,Atari ST",Germany,54106
http://www.wikidata.org/entity/Q121300258,Fatal Heritage,1990,Commodore Amiga,,54256
http://www.wikidata.org/entity/Q21463055,Final Countdown,1990,Commodore Amiga,Germany,54209
http://www.wikidata.org/entity/Q24935048,Cougar Force,1990,"Commodore Amiga,DOS,Atari ST",France,25302
http://www.wikidata.org/entity/Q29907078,Legend of the Lost,1990,"Commodore Amiga,Atari ST",England,54320
http://www.wikidata.org/entity/Q6311685,Junction,1990,Sega Genesis,Japan,36854
http://www.wikidata.org/entity/Q4682709,Adidas Championship Football,1990,"ZX Spectrum,Commodore 64,Amstrad CPC",United Kingdom,54293
http://www.wikidata.org/entity/Q7728537,The Cyber Shinobi,1990,Sega Master System,Japan,15622
http://www.wikidata.org/entity/Q4806116,Ashura Blaster,1990,arcade video game machine,,98635
http://www.wikidata.org/entity/Q2363067,Minnasanno Okagesamadesu! Daisugorokutaikai,1990,"Neo-Geo MVS,Neo Geo AES",,134194
http://www.wikidata.org/entity/Q3020756,Deathbots,1990,"Commodore Amiga,Nintendo Entertainment System","United States of America,United Kingdom",16790
http://www.wikidata.org/entity/Q3569533,Wizards & Warriors X: The Fortress of Fear,1990,Game Boy,United Kingdom,40049
http://www.wikidata.org/entity/Q7538692,Slap Shot,1990,Sega Master System,Japan,54138
http://www.wikidata.org/entity/Q2000125,Mystical,1990,"Microsoft Windows,ZX Spectrum,Commodore Amiga,Atari ST",France,33025
http://www.wikidata.org/entity/Q6826908,MiG-29 Fulcrum,1990,"Acorn Archimedes,DOS",United Kingdom,23350
http://www.wikidata.org/entity/Q119862888,Leavin' Teramis,1990,"Commodore Amiga,Atari ST",Germany,54157
http://www.wikidata.org/entity/Q2600555,On the Bench,1990,Commodore 64,,71766
http://www.wikidata.org/entity/Q55604339,Astate: La Malédiction des Templiers,1990,Commodore Amiga,France,27900
http://www.wikidata.org/entity/Q98048359,Emerald Mine 3 Professional,1990,Commodore Amiga,Germany,54247
http://www.wikidata.org/entity/Q55845265,Magic Fly,1990,"Commodore Amiga,Atari ST",,24570
http://www.wikidata.org/entity/Q1811824,Everton F.C. Intelligensia,1990,Commodore Amiga,,75877
